你可真是人类的大罪人什么 我也吃了？那没事了[doge],1

罪大恶极，建议枪毙[doge],1

下期把米国的几个州p掉发外网我就原谅你[吃瓜],1

人家联邦制，跟我们不一样，特朗普都支持各州独立[妙啊],1

那建议把美国p回十三州[doge],1

B站真的……这都能洗白的吗。。,1

以前别人说B站的精日精美歪屁股多，我还不太确信，现在看看评论区，我信了[吃瓜],1

这些评论下面那些洗回形针的，简直是，什么“出生在中国就要爱中国？”“有家才有国，国家在我心里没那么重要”.....这些人对于反爱国还理直气壮，这TM什么妖魔鬼怪，B站平时没见过恨国党，在这个视频下面全见完了,1

感觉b站在一步一步沦为微博,0

知识没有国别，但请诸位记住。人，是有国别的。我看见一条评论说，别被屁股的正确影响知识，我也想说，把自己的心肺掏出来，淘洗淘洗干净把，做人咱不能没良心阿。我有时是真的觉得很寒心，国家，国家，有国才有家。,1

他控评力度变大了,1

热评删了好几个，不愧是双面针,1

我在前两个视频的评论反正是都没了，不知道这条能活到啥时候,1

我今晚没吃肉蛋奶，巴西雨林保住了，兄弟萌我做的对吗？高赞热评真是健忘噢，犯这种错误的人能让他继续恰钱？,1

针针最厉害了，你们看不到他们有多努力吗？回形针加油[爱心]（5毛一条，超过10000条年底结50%，超过20000条结100%）,1



中国网民记忆真的可以。那没事了。,1

中国网民的记忆只有七天。√,1

跟风瞎黑的技术确实可以。非常合理。嗯。[热词系列_你细品],1

BV1LE411F7DU 第3分钟，肉蛋奶。,1

这就洗白了？重生了？[蛆音娘_吃瓜群众]害,1

其实我不知道为啥还有二百来万关注...,1

你底下回孝子好多啊,1

辛苦了，对线十几条回复，被举报了3条，其他都石沉了还被围攻。搞得我以为两面针真的反转了，真的这么多人洗白他们。看来……水军控评力度加大了[doge][呆],1

《关于网民的记忆只有七天》,1

"NBA呢,,,,,",0

跪族蓝孩没有膝盖骨。。。,1

亚马逊雨林什么时候消失啊[傲娇][鸡腿],1

只要能买1张赎罪券，咬咬牙就能买上30张，为了保护巴西雨林不被砍伐！号召所有针针的粉丝有力出力[打call]不买的话针针一天只吃得起两顿饭了~,1

咬咬牙300张，只买一张不如黑粉[doge][doge],1

尼玛满弹幕欢迎回归就离谱,1

花老多钱请的了,1

弹幕都是花钱刷的机器人，水军这种东西其实也不太贵,1

反正已经微博化，无所谓了,0

监控摄像头，人工降雨，发电和食盐的视频还在，有兴趣可以去看看，婚姻法的视频没了，大概是罗翔老师来b站了，怂了。科普就科普，老掺杂私货确实恶心。,1

抱歉，我今天又吃肉蛋奶了，我谴责我自己！！！我对环境造成了太大的伤害[大哭],1

问一下吴松磊wwf的赎罪券在哪里卖？,1

没事的！只要你买了西方人的赎罪劵，钱币落在箱子里叮当一响，灵魂就上了天堂！[doge],1

现在大豆标准用的就是美帝的pefc标准，真要说赎罪券早就买了不知道多少年了。,1

《都道歉了你还要怎样》,1

《关于我巴不得他死你为什么不了解这件事到底哪里搞错了什么》,1

《要恰钱了管他怎么样》,1

删了好多评论啊,1

这就洗白了？b站网友的记忆也只有7s？不会吧？还保护？保护谁呢？[热词系列_爱了爱了][2233娘_疑问][2233娘_疑问],1

保护他们都老板呗，烂钱也是钱啊[微笑],1

我倒希望他们都是水军。[捂脸]我真的不敢相信有这么多对原则性问题视而不见的网友[小A和小B_吃瓜][小A和小B_吃瓜],1

连7秒都没有好吗？哈哈 尤其B站这些网友，简直就是墙头草,1




脚臭：脚臭是由于脚心汗腺多，容易出汗，汗液里除含水分、盐分外，还含有乳酸及尿素。在多汗条件下，脚上的细菌大量繁殖并分解角质蛋白，再加上汗液中的尿素、乳酸，这样就会发出一种臭味。若鞋子不透气，空气不流通，臭味就会越积越浓，臭气异常强烈。,0

简介：通常人们把脚气和脚臭混为一谈，其实他们是有区别的。脚气的人一般都会有出汗，脚臭，脚痒等症状，严重的患者趾缝间会出现掉皮、红肿、水泡、裂口、溃烂等症状。脚臭的根源而是脚部皮肤排汗较多，有臭气，长期下去会发展成严重的脚气。,0

类型：生理性脚臭由于肥胖或运动多，造成足部出汗过多，再加上常穿一些像胶鞋、尼龙袜等透气性差的鞋、袜，如果再不经常洗脚就容易引起生理性脚臭。平常只要是经常洗脚，特别是运动过后洗脚，勤换鞋、袜，穿一些透气性好的鞋、袜等就可以避免生理性脚臭；病理性脚臭如果长时间的，足部多汗、潮湿或鞋、袜不通气等，可诱发病理性脚臭；或通过污染的澡堂、游泳池边的地板、浴巾、公用拖鞋、洗脚盆等也能传染病理性脚臭。平常除了要经常洗脚，勤换鞋、袜外，还要积极配合治疗，把病因去除后，就会减轻或消除脚臭。————百度百科,0

我的脚掉皮起水泡，但是不痒，我洗的也勤，凑近了仔细闻才会觉得有点臭,0

正所谓公知就是中国的良心，回形针的良心简直就是b站的良心[支持][支持][支持],1

@肉蛋奶PaperClip 咱睿总关注的人，能倒吗？[吃瓜],1

唉～所以是没有良心吗？太妙，太深奥,1

那我脚臭会不会影响巴西雨林[呲牙][呲牙][呲牙],1


蝴蝶扇动一下翅膀不会引起森林灭绝，但你扇了一下你的臭脚可能真的影响了巴西森林的灭绝[doge][doge][doge],1

因为洗脚水留到海里，蒸发，降雨导致森林树木枯死，导致森林灭绝[热词系列_妙啊][热词系列_你细品][doge][doge][doge],1


请出一期“为什么台湾是中国不可分割的一部分”[呲牙]不然你就是戏耍网友们的七天记忆[微笑],1

中国人专供环保生活方式倡导者，地图出口产业链领头羊，视频监控与人权研究专家，中外人工降雨差异化人才，盐业命脉资本自由化领军人物，b站黑名单人数天花板，评论区舆论管制精英及粉丝优越感注射器——回·你们骂我屁股歪·型·我说自己肩膀酸·针PaperClip 的视频我是期期都看！[热词系列_妙啊],1

网友哪有记忆[微笑],1

两面针会选择装死[OK]。雨林那期被锤了，人工降雨那期被专业人士锤了，媒体人不懂专业知识，瞎几把科普，我到底想看看这傻缺节目还会闹多少笑话。,1

臭脚才能踢好球[蛆音娘_滑稽],0

国足：？？？,0

真就啥都能扯到国足呗[吃瓜],0

我添了一下自己的jio，没啥味呀，就是感觉有点像猪蹄的味道～～[蛆音娘_滑稽][蛆音娘_滑稽],0

肺部真菌感染警告[doge],0

一个b。。。。。站用户舔了一下自己的脚，这是他的肺发生的变化[吃瓜],0

？你怎么还在,1

因为吃了🥩🥚🥛,1

一时间没想到哦哦哦哦哦哦哦哦哦哦,1

我还以为这是很出名呢，没想到都被压过去了,1

敢做不敢当？就这还一帮脑残粉搁着承认错误了，连个评论都不敢放着？,1

发生了啥，能私聊嘛[微笑][哦呼]。好久没打开b站。一上来就吃瓜,1

看你的评论我心想，好歹这一楼屁股都挺正，直到我看到了楼上，看回形针还真就是为了喷它和点个踩。,1

热评都是些什么啊？真就互联网没有记忆？,1

热评都被删完啦，老铁,1

我发现针针不仅会删评，还会删赞[捂脸],1

控评大师[拥抱],1

居然还有人看？,1

进来点踩[微笑],1

发生什么了,1

一个科普类up，怎么这么喜欢控评删评呢？难道有人留言质疑你们视频内容就删吗？您能保证您的视频内容都是真理吗？我相信谁都做不到吧，既然这样建议up主自信点，大家留言质疑的不对的您费心多解释下，毕竟您们标榜自己是科普节目，为大家介绍更多科学知识是你们一直标榜的目标；如果大家质疑的是对的，你就正面道个歉，下次注意，更加严谨点，相信大家也都能理解，粗暴删留言就好比一个暴躁老师，在课堂上不许学生提问，只要求学生无脑接受教授内容一样。唉，说这么多只希望节目越做越好！,1

一路看下来发现很多评论都被删了，点赞提示评论不存在,1

我发现针针不仅会删评，还会删赞[捂脸],1


有哪个男孩不想要臭脚····我不要！！！,0

我是男的，我不想要[微笑],0

嗯。夏天没蚊子。我亲眼看到蚊子直接掉下来。,0

蚊子有肺吗，希望蚊子没事[保佑],0

还在发视频呢[呲牙],1

还想着删评，恰烂钱呢。,1


不仅没凉，反而还上了热门，就离谱[呲牙],1


我最近脚臭到睡觉都要给脚单独盖条被子[囧]要不然整条都臭了[囧]这么晚了不会被人看到吧[抠鼻],0

把被子踢走，把脚露出来，让气味和汗液散发出去，这样你的肺部就会被真菌感染了（不是）[doge],0

好家伙，天灵盖都给👴冲飞了[笑哭],0

好家伙，直冲👴天灵盖,0

专门点进来踩一下，精神外国up,1


建议开流量踩，不用加播放量,1

你的小jio，我的小jio，大家都一样。[抠鼻]1. 00:17-01:42 有哪些产生臭味的物质，产生臭味的来源是细菌2. 01:43-03:24 所有人脚上都有细菌，为什么有些人的脚臭？3. 03:25-05:50 得了脚气为什么脚会臭呢？脚气应该如何治疗？4. 05:50-06:03 脚臭大赛,0

我是小jio 你是大jio你是臭jio 我是香jio,0

课代表给我上去[doge],0

正经课代表suki,0

折叠显示器真的需要解决一下表面的抗划伤问题，看了几个我粉丝的三星的fold，屏幕基本没有完好的,0

几十年前的折叠手机进化成了现在的折叠屏～[doge][爱心],0

翻盖手机[doge],0

这个液晶的建模好像果冻啊，饿了[doge],0

吃货 [吃瓜],0

老吃货了。[妙啊],0

这果冻肯定扎嘴,0

整天盯着屏幕看眼都要瞎了 （集合）,0

已经瞎了，去哪里[doge],0

眼睛表示还能再战一战[doge][爱心],0

你需要马斯克的脑机接口[doge],0

柔宇这次请对人了,0

柔宇之前的宣发一直做的不好,0

hhh成天整点PPT产品，还说宣发?,0

然后回形针接错活了,1

所以更好奇这种新型材料是什么了,0

借个楼，LTPS适用于小尺寸OLED的TFT，因为电子迁移率(mobility)更高，但是不适合做大尺寸，目前三星地表最强，而柔宇用的是IGZO（铟镓硒氧化物，好像是这么叫），迁移率差点，但是可以做成大尺寸的，目前牛逼的是LG（超大寸OLED电视LG一直都是领先的），柔性屏目前还是太超前了，成本和收益不对等，不过还是看好国内的其他大厂的发展比如BOE，华星，创维等等,0

 ,0

想法不错，屏幕穿在身上，背在包上，很赛博朋克。不过，等等电池吧，未来衣服一天一充电……更赛博朋克,0

赛博朋克可不是什么好玩意儿……那可是标准的反乌托邦设想之一，科技极端发达，社会文明水平却极端低下，是能让大多数人活在绝望中的世界观,0

他的意思应该是视觉语言上赛博朋克，不一定代表社会也赛博朋克~,0

从来没想到一块屏幕能反复弯折成千上万次，柔宇做到了，还挺神奇的,0

世界上的第一块屏幕貌似不是平的吧？半个世纪用的屏幕都不是一个平面[OK],0

液晶之前有过背投电视，但是很快就没落了,0

全面时候追求平面，平面时候追求曲面[偷笑],0

那是因为当时还是用的CRT显示器 原理大致是阴极射线管里的电子枪发射出的高速电子经过偏转打在荧光粉层上 因为是一个发射孔隔行扫描 不能实现平面显示 后来市面上也出现了所谓平面crt显示器 但多少也有弧度 跟现在电路控制每个像素点的屏幕不是同一类型,0

柔宇牛逼吹得外行看起来一愣一愣的，PPT做的好，真量产呢？以前炒像素密度，现在反正柔性卖点，但为什么不量产呢？嗯，色深，OLED寿命，刷新率，色准，都不谈，我们来谈优势，我耐磨哦，我基板寿命长哟。哦对，要投资，大投资才能量产嘛，至于谁投资  ：）,0

我也不理解一个上游供应厂商打这种广告有什么用，在消费者群体再知名，下游手机厂商不买账有什么用。,0

增加曝光吧，比较要点知名度好融资，有钱才好做东西，别太拉垮就行[喜极而泣],0

不曝光怎么让消费者接受？你说你卖的手机屏幕不是三星是这个，当你不知道的时候你买吗？,0

柔宇给我的第一影响就是怼手机厂商。在我的印象中，柔宇这种应该是上游供应链厂商，不应该涉及下游的竞争。但是柔宇上来就这样做了。我不认为柔宇能做好手机，在别的产品形式用柔性屏幕还很远，现在最激进的手机行业都不用你的，别的产业更加遥不可及。我不知道这加企业是怎么想的，就感觉很迷。,0

我觉得不是说非要和下游竞争，而更像微软当初做surface那样是为了告诉业界怎么用win8/win10做二合一笔记本。柔宇试水下游最终目的还是用来推广他的屏幕，同时自己也可以去挖掘应用需求和不足,0

他上来就怼了手机厂商。即使别人用的不是他的产品，也不应该个手机厂商交恶。还有就是你说微软教别人怎么用二合一笔记本，在我看来不是他教别人怎么用。而是他自己想推，但是传统笔记本厂商太保守了，所以他自己用最激进的方式做一个产品看看市场反应。还有就是柔宇只是个成立了六七年的公司，不管在屏幕还是哪方面他都不算是大佬级别的。说的不客气一点，他给别人示范还不怎么配。,0

感觉就是拿补贴的，现在柔性屏产品也不少，他倒是拿出来大批量卖啊，狗东评价才1000多，好意思吹吗？,0

视频的错误：4:19 的聚酰亚胺物料中的第三个特征“加工型强”中的“型”字疑似错误。若错误则应为“加工性强”,0

经核实，04:19处确实应该是「加工性强」，感谢您的指正。,0

读音也有错，“聚酰亚胺”的“酰”读作 xiān，不是 xiǎn,0

我觉得柔宇应该把自己定位在柔性屏供应商上，而不是同时分心研发制作消费者产品特别是手机,0

一来给自己增加竞争对手，二来研发投入分散难以保持技术优势,0

就是技术展示，没指望拿来卖,0

不是，做手机的成本多高啊，怎么可能就为了展示。你去看他们官网，还是现货不是预定。9988一部，囤个100部都不是小数目了,0

技术就是资本，柔宇具备这样的优势,0

你的下一个屏幕何必是屏幕[doge],0

全息显示?[doge],0

出AR投影就真的神了。,0

每个中国人都应该大口吃肉，每天肉蛋奶不要停，只要巴西雨林还剩一棵草，无论有多少回形针这样的恶毒媒体，咱们都不会停下追求美好生活的步伐,1


我点击这个视频就是为了来找你这样的评论[滑稽],1


柔宇开创的ULT-NSSP较三星的LTPS是有技术优势的，柔宇一开始敢走这条路也是很有勇气,0

小白不太明白柔宇技术优势是什么   能详细讲一下吗,0

LTPS（低温多晶硅）技术，还是存在很多短板的，而柔宇主导的ULT-NSSP（超低温非硅制程集成技术）恰恰弥补了这些短板，开创了全新演进路线，这就是突破，也是未来发展的资本啊,0

你这个评论不对劲，像是厂家发的[抠鼻],1

请把像去掉，点进账号看一下，标准水军号,1

为了世界更美好，我已经不吃肉了，兄弟萌我做得对吗？[OK],1

巴西雨林感谢你[笑哭],1

[滑稽]不对啊，你应该不吃猪肉，吃美国牛肉，这样才能得到回形针的认同[doge],1

我们要用能吃肉的屏幕呢[思考],1

哈哈哈哈哈，绝了，和我想的一样,0

跨学科领域肉蛋奶生产技术,1

台湾永远是我国不可分割的一部分,1

我就是试试还控评不[OK],1


选几个靶子打有什么意思 b站就有一大啪啦揭露视频 你看它敢不敢点评点击最多的几个[妙啊],1

我还能看到你，其他那么多点赞不上去就离谱。,1

你家的油烟机才难用[嫌弃],0

啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[喜极而泣],0

谁不想白嫖一台好用的呢[doge],0

[热词系列_妙啊],0

课代表来了:淘宝仅售19999[歪嘴],0

我的天啊，太便宜了吧，在我八线小县城也就十分之一套房的钱,0

我特意查了下，这玩意0.4341平卖19999，1平折合4万6，抵得过深圳某些片区房价了。,0

买得起这个抽油烟机的都请保姆了！,0

有个建议：直观的参数并不能带来直观的体验，一些参数可能看起来很厉害实际上并不会对实际情况造成很大的帮助。这个时候应该举例某个参数需要达到多少才能真正改善使用体验。比如（只举一例），在1：50秒强调“静压值”决定向外排烟效率，但是此处只是说明静压值超过400Pa就宣称强力，并没有说在几层楼的时候大概需要多少静压值才能保证即使所有用户一起做饭也能十分顺利排出油烟。因此，比较恰当的做法是：通过统计市场上大部分居民会购买的油烟机，收集参数，计算出平均数与众数（普遍值），进而计算出在25层楼的前提下（一栋公寓一般是18~32层），在一层（一层排烟要求最高）所需要的静压值，进而说明“西门子”油烟机完全符合这个要求，完全能够保证绝大部分的用户不用担心“倒灌”问题。,0

春秋笔法是营销的一个技巧,1

你用了高静压值，你就能把烟吹到别人家去，每家每户都用高静压值的时候，和所有人都不用一样了，内卷就形成了[热词系列_知识增加],0

烟道有出口的啊亲[妙啊],0

讲道理，作为一名ee，看完后表示，就这？[tv_冷漠]1800转的bldc和一个环境传感器也能吹？,0

我家要换油烟机了，大神您有推荐吗？谢谢,0

油烟机这种东西，国产有些牌子真的强[doge]不过恰饭视频也无所谓啦，比较不说很多人也不知道现在的油烟机有这种技术[滑稽],0

因为他们给的实在是太多了.jpg,0

大家好我是张甲木大家好我是张乙水大家好我是张丙火大家好我是张丁土大家好我是张戊金,0

甲木、乙木、丙火、丁火、戊土、己土、庚金、辛金、壬水、癸水。天干的五行都是固定的，不能随便写哦~[OK],0

好的，阴阳冕。,0

不会吧不会吧，排烟也要内卷,0

