2020-3-18,人国外不仅吃肉，而且浪费。。。他们浪费的粮食不知道能养多少世界穷人了

2020-3-18,这是你的赎罪卷😇别扯什么中国🇨🇳新增绿化面积全球第一嗷[呲牙]没这管用

2020-3-18,以前关注过一段时间回形针的表示他yygq一直可以的，最新那期“中国人吃肉导致热带雨林被破坏”的视频已经删了，以前的话我记得有一期“如何科学地离婚”av49106953中，引用厚大法考视频说“丈夫殴打妻子不构成干涉婚姻自由罪”，但却断章取义，没有把人家的后半句“可以主张虐待罪”剪进去，导致很多观众误以为我国司法不公正，后来被评论区知情的人士抨击之后才在视频下面置顶澄清，最离谱的是视频是2019年4月的，居然在2020年3月澄清，中间隔了快一年，看过这个视频的人怎么可能一年后专门回来重温视频看到澄清的置顶评论呢，也就是个形式罢了。再比如彩票那一期av73171987刻意强调在中国买彩票亏，同时举了一个在美国买彩票赚钱的例子，营造一种在中国买彩票的钱都被贪污了的感觉，实际上彩票收入一大部分是用于慈善，而且国外买彩票赚钱的也是极少数。口罩那期av92725048最后来一句“这并不是什么值得骄傲的事“，与“中国人应该为肺炎向世界道歉”有异曲同工之妙。讲天网的，标题直接《如何用8亿摄像头监控14亿人》（视频好像没了），后面讲身份证时也各种暗示国家监控民众av79769795，后面还有一期讲人工降雨说的不明不白，暗示中国人工降雨在做无用功，还有一期讲国家贩卖食盐，通篇讲中国垄断暴利，却不说私盐垄断的后果，等等。这类例子有很多，不过大多是yygq，属于有些不知情群众听了还觉得他讲得很有道理的那种，最能形成实锤的是那期“中国人吃肉破坏热带雨林”，不过那视频删了……另外在ytb上的视频里中国地图时常出现领土残缺，丢个藏南tw什么的，但在b站上的就正常，属实两面派，但这个要fq才能看到（复制）

2020-3-18,握个爪，我第一次看到回形针的视频恰巧就是《如何用8亿摄像头监控14亿人》。。。当时我在想这种视频怎么过审的，这不就是在嘲讽中国人都生活在监控之下没有籽油么。它为何不大篇幅的介绍因为这些摄像头我们的社会治安越来越好呢。这根针屁股真的歪。

2020-3-18,这是一条被你删除的评论。我想给他点赞发现他消失了。我现在再发一遍。评论内容如下：啊……大象公会写的吧，这稿子视频看完了，简单梳理一下内容，有脑子的自己看吧森林面积在不断减少→重点巴西政府破坏雨林→破坏雨林是因为秉持“要致富，先修路”理念(要开始了)→破坏雨林因为要放牛吃肉→牛肉不够所以吃要养更多的动物→养动物要种大豆→种大豆要毁更多的雨林→中国人要吃肉→巴西要往中国卖大豆→中国人吃肉导致越来越多雨林被砍伐→中国人吃肉会导致森林减少→巴西养牛水平太落后→农户改造土地就能用更少的地养更多的牛→一些NGO组织致力于认证产业链→买有NGO组织认证的产品可以减少对森林的破坏→给NGO组织钱就对了视频中把NGO组织做生意、巴西畜牧业技术升级、中国消费水平变化三件事揉到一起了而且这稿子怎么那么眼熟，去年下半年是不是西方媒体搞过一回了，当时不是说驴皮么，现在怎么又加上肉蛋奶了奥巴马当年说的话真没骗人：“中国人过上好日子是无法接受的(大意是这样，原话记不清了)”转一手，随便删

2020-3-18,奥巴马经典名言，如果中国人过上和美国人一样的生活，地球的环境就承受不住了。

2020-3-18,所以说啊，那就美国人过非洲人日子，我们不就可以过美国人日子了吗。劝君多努力，非洲正统在美国。把他们变成印第安人需要我们每一个人的努力

2020-3-18,直升机收到了，飞行效果很好，卖家还赠送了吸尘器，很贴心，下次还会来购买（

2020-3-18,还会抽奖一台吸粪车（

2020-3-18,话说吸粪车需不需要这种科技？[热词系列_知识增加]

2020-3-18,直升机到了，除尘效果很好，还能试飞，下次还买[OK]

2020-3-18,老佛山无影手了，删的比fflf快，水军请的比卡夫卡还多

2020-3-18,哈哈，我用b战三年的老水军了

2020-3-18,他把你拉黑了？

2020-3-18,说了一堆，立马拉黑，老精神胜利法了

2020-3-18,昨天晚上，“回形针PaperClip”上传了和“WWF世界自然基金会”联动的视频《如何快速消灭全世界的森林》，视频以其一贯的冷静风格（这次换了个女声），开篇直奔主题，“大规模养牛导致亚马逊雨林不断被毁灭”，间接引导出“因为中国人吃太多肉导致森林被毁灭”这个结论。

2020-3-18,真恶心这种，中国人干什么都是错的，外国人干什么都是对的

2020-3-18,同视频，爱奇艺的标题: 中国人的肉蛋奶消费如何影响巴西热带雨林的存亡?

2020-3-18,更正自己:是《中国人的肉蛋奶消费为什么影响到巴西热带雨林的存亡?》

2020-3-18,回形针再一次露出自己大象公会的公知嘴脸了，WWF世界自然基金会就是美国人支持下用来制衡中国人的产物而已，现在公然恰这种政治性的烂饭，建议进行举报让我们来看看WWF是怎么评价美国退出大气协定的？欢迎复制粘贴转发各平台WWF气候与能源项目全球总监曼努埃尔•普尔加•比达尔 对此回应称：“虽然美国削减其履行国际气候承诺的能力将给全球气候治理进程带来影响，但这并不会决定全球共同应对气候变化的结果WWF美国分会执行官卡特罗伯特 表示：“美国的领导力在这一进程中起到了关键作用。 目前有超过330万的美国人在国内正在从事低碳汽车制造、降低能源消耗、以及为社区提供清洁能源的工作，超过了所有化石能源相关的就业岗位

2020-3-18,事实上美国自退出巴黎协定以来，放宽了上百项环保政策，

2020-3-18,视频就一个意思：中国人吃肉可以，必须买美国的大豆，必须买白人的环保赎罪券。

2020-3-18,回形针真是颠覆了我对他的好感，精良的视频背后有这么恶心的企图

2020-3-18,已举报：此视频制作者支持台【】独，并且在外网抹黑中国人。

2020-3-18,在youtube和这里发的视频的地图板块不一样 大家取关吧

2020-3-18,我觉得取关太便宜他了，应该他所有的动态都去揭露他

2020-3-18,2019年巴西出口牛肉总量184万吨，大陆进口49.4，三分之一不到，咋滴，这是专门给中国养的是吧，其他一百多万吨也算我头上了是吧。你既然做数据分析就应该把数据全面的展现出来，就算举例子也应该告知份额。虽然中国确实占大头，但是你这么举例搞得好像所有的都是中国进口的一样。

2020-3-18,还有个很重要的问题，光嘴上喊巴西要保护雨林，人巴西人民不吃饭了？人手握世界最大的雨林反而成罪过，累赘了？就你欧洲美帝天选之地吃香喝辣，其他第三世界人民只配做韭菜？？？想保护雨林可以啊，你发达国家出钱呗，把人家因为保护雨林失去的经济填，巴西人民肯定嗷嗷种树去了[呲牙][呲牙][呲牙]

2020-3-18,我记得好像是巴西以及全拉美的化肥和育种技术全部被美国打烂了，巴西开发雨林种玉米其实是一种刀耕火种，逼不得已的刀耕火种，拉美好像连进口化肥都是不允许的，谁不允许？孟山都不允许，游说巴西政府出的法令

2020-3-18,就算全是我们的，那有怎么样，我们退耕还林，我们治理沙漠，我们坚持环保政策，我们对食物的利用率最高，我们吃了又怎么样。

2020-3-18,B站传统，一旦提到离心力就会有高中生跳出来科普离心力不存在[doge]

2020-3-18,其实除了离心力，视频里的其它东西他们什么也不懂。所以说他们是来挑刺而不是来学习的☝🏿️

2020-3-18,要是不接触大学物理真的大多数人都会认为离心力不存在的，这就好像初中化学说的难溶于水与高中的溶度积一样，毕竟教育是一个普及性和由浅入深的过程，不存在就不存在呗反正高中生这么答题能得分，我们这些知道的科普就完事了不用太较真[蛆音娘_机智]

2020-3-18,我们也会有知道的一天的。但确实高中老师真的把离心力按得很死，跟我们说就是不存在

2020-3-18,这次藏私货居然被你们抓住了。对不起，马上改掉 ✖下次还来 ✔

2020-3-18,既然回形针夹杂了主观价值判断，就已经不是说科普了。只不过是在自以为是和商业化的道路上越走越远。

2020-3-18,以科普名义输出反社会价值观这就有点恶心了

2020-3-18,比如食盐那一期

2020-3-18,我记得以前都是嘲我们吃米饭和面食多，不能像资本主义每天以肉为主食来着啊怎么现在改风向了，把我们当成全球掠夺者去批判了呢？看来八千还真是与时俱进以前嘲笑我们穷没有资本主义过得好，现在嘲讽我们不环保不爱国就赶紧出了250换护照行不行？但凡不换护照还在那里瞎bibi的一论当没本事的low货

2020-3-18,退国籍收250，非常有深意[doge]

2020-3-18,中国崛起扎八千他们心肝肺了呗，嘻嘻嘻我就是要吃肉蛋奶，我就是要过好日子。酸，再接着酸，我吃我的肉，你酸你的去吧。

2020-3-18,没错，中国人的饮食问题是肉蛋奶吃的不够多，优质蛋白摄入少，凭什么我们人均肉类消费比欧美少那么多，我们要吃肉，要吃优质的牛肉羊肉，多喝牛奶，要摄入优质的蛋白

2020-3-18,最新一期讲环保的视频怎么删了？我还想多看几遍好给全世界磕头忏悔我吃了肉呢？不说了明天就改吃素，中国人不配吃肉

2020-3-18,不知道自删还是被举报删的，反正我举报了那个视频[吃瓜]

2020-3-18,大概率自删的，全网都删了

2020-3-18,我是万万没想到我放一个屁，地球的另一端能冒出一股烟。

2020-4-30,“选择性地表达事实往往比欺骗更可怕”如何快速消灭世界的森林？1.退出《巴黎协定》、《京都议定书》等一系列有益于控制世界环境恶化的条约或组织。2.指责某年人均碳排放量不到自己1/2的国家碳排放量过大，选择性忘记自身在工业化路程上的累积碳排放量，且自身则保有着世界上最多的汽车。3.利用环保组织的名义向人口是自身4倍以上，但牛肉消费总量不到自身2/3，且饮食结构重碳水轻肉蛋奶的某国宣传肉蛋奶消费与森林破坏之间的联系。【当然要重视森林的保护，可是忽视某些发达国家二三百年工业化积累的碳排放量，汽车保有总量世界第一，早早完成工业化站在世界霸主位置上的现实；打着环保组织的旗号来“忽悠”一个本来肉蛋奶消费就严重不足，国民身体素质因此受影响的国家从饮食上保护森林？？？对一个还存在着国民一天连一个鸡蛋一块肉都舍不得吃的国度谈转变饮食选则进而保护森林，未免有些太高高在上，太不食肉糜了吧？】美国农业部2018年的数据：中国消耗牛肉791万吨，美国消耗1218万吨。同年中国人口约13.9亿，美国人口约3.2亿。建议回形针做一个英文版，再替换成美国的数据投到油管上。--转自知乎。

2020-4-30,两面针它敢吗？

2020-4-30,自家爸爸两面针怎么敢啊[doge]

2020-4-30,那可是金主[doge]

2020-4-30,1，离婚那期的疑似恶意剪辑，不仅给中国司法贴了一个很大的标签，还把矛头引向原UP主。2，内外网标题不一致，尽管现在已经被删除，但稍微搜索一下其他网友的截屏都能看到。3，地图出错与五秒或者0.5秒没有关系，问题是专门错在台湾和藏南这一类争议地区就很奇怪了。4，夹带私货，暗地里鼓吹盐的私营化，以及都在说的中国人吃肉与巴西与零的关系。5，被人指出问题以后不正面回答，而是权力删评控评，顺便拉黑。以上核心问题，一条回应都没有，如何让人信服呢？————————第二次被删除————————第三次被删除，你删一次我更新一次，看你能删多少次？————第四次删除，真的棒呢。

2020-4-30,标题不同，还有地图问题，这个up经过自己考证，有实锤，BV1pZ4y1j7Vd

2020-4-30,二和三的确不是真的，那其他三条呢？你要不要替回形针解释一下？

2020-4-30,我是回形针的老观众了。这个视频是和我老婆一起看的，我老婆看完说你们的解释很有道理，可我很失望！看了视频的前三分钟，我大概就能想到后面的戏码了，还是老套路“用很多正确的观点，掩盖一错误的观点”。巴西视频里最大的错误是立意上的，既然雨林的消失与肉蛋奶消费相关，为什么你们会忽视欧美这个消费群体，只盯着我们中国？不敢给出正面回应，很难不让人相信你们是主观故意的。如果不是故意的，对于这样一个专业团体能忽视这样一个事实，只能说你们的脑子里已经有了某种“思想钢印”。人生第一次被删评论，纪念下[喜极而泣]

2020-4-30,勋章好评，有回形针一贯作风

2020-4-30,所以取消关注回形针

2020-4-30,我留着他，看他黄！

2020-4-30,别人问你屁股坐哪了，你说自己做视频很辛苦？

2020-4-30,经典答非所问，关键还有很多人买账，就离谱

2020-4-30,我看都被控评了 弹幕也是

2020-4-30,我都这么努力了，你为什么不夸我还要踩我[doge]

2020-4-30,没别的想说的，控评倒是一把好手，有些评论我看着看着就没了，那可不是胡乱喷人的评论，是就事论事的，怎么，这些话就戳到痛处了？态度都没有摆端正，你的工作辛苦我知道、你的科普很厉害我知道、但是这些都不是你立场问题的借口。[吃瓜]

2020-4-30,哈哈哈哈哈刚刚一个评论还在呢点了赞正要回复就没了

2020-4-30,昨天我还看了几千赞的评论呢，有理有据，没有骂人，理性思考。。结果今天就没有了。。。[嫌弃]

2020-4-30,他怕的就是独立思考，用精美的炮弹袭击我们思想尚不成熟的年轻人，一旦有思考，就会明白，两面针就是敌人的糖衣宣传。师爷：恶心，真TM恶心

2020-4-30,一个团队二十多个人不知疲倦地查阅文献、请教专家、核对事实、搭建模型，然后一点人工降雨的优点都没发现[哦呼]太牛了吧

2020-4-30,预设好了立场，做啥都会有内味儿[笑]

2020-4-30,[OK][OK]太经典了。  我都不知道怎么反驳。回形针太可恶了，我词穷不知道怎么骂他。

2020-4-30,也造成了观众对巴西雨林的“误解”，但你们不能因为这件事忽视我们两年多的努力[热词系列_爱了爱了]

2020-4-30,言出必行，凌晨5点还在删评论，挺敬业的，为up主点赞！[点赞][点赞][点赞]

2020-4-30,可能人家白天呢[doge]

2020-4-30,冷不冷？您太高了啊[支持]

2020-4-30,md，师爷，高！

2020-4-30,知乎有人说等热度过去，回形针就更，[doge][OK]

2020-4-30,上一次动态说了停更一月，今天正好是最后一天，要是这个月不更不就是鸽了准备糊穿地心了[疑惑]

2020-4-30,一个月前说了停更一个月，并非不回应或者等热度过去

2020-4-30,就是等热度过去[呲牙]人家停更了一个月零7天[大笑][大笑]

2020-4-30,视频我看完了，避重就轻，之前其他观众质疑的地方都没有去解释，而是说你们工作多么多么辛苦，你们团队做视频能不能别老是各种内涵暗示，或者把两个关系不太大的事务刻意联系在一起，再去引导观众得出错误的结论？食用盐，人工降雨，离婚，监狱等。总是把各种东西向上层去引导，让观众认为是垄断，是面子，是漏洞不完善，是压迫等。这些东西有很多人感觉的到，你觉得呢？

2020-4-30,顾左右而言他。他16分钟的视频，没有半句“对不起”。粉丝说回形针有诚意，可我并没有看到

2020-4-30,雨林那期:因为巴西生产大豆——中国养猪喂猪所以进口大豆——巴西为了赚钱所以卖大豆——大豆需要耕地——砍雨林烧雨林是为了制造耕地——中国生产猪肉所以导致雨林毁坏。这种错误逻辑你看他这个视频里面有解释清楚嘛？但巴西的大豆是种在巴西高原的耕地而不是雨林里的，他们就刻意挑选这种东西然后去强硬联系起来得出这种错误结论。结果你去查发现各个环节确实都有还都是对的，然后就相信这种逻辑了？视频都在看，到底怎么样去看看联系就能发现问题。这视频一直在讲自己做视频多么不容易，却不再讲自己怎么样在这种逻辑方面上去误导观众。

2020-4-30,他说做视频幸苦，幸苦还不是为了挣钱，谁挣钱不幸苦一样

2020-4-30,我还以为我取关了，谢谢提醒

2020-4-30,别啊，多翻翻，还可以顺手拉黑一些5级水军号

2020-4-30,就在刚刚我名单满了，开会员会不会多几个名单？[呲牙]

2020-4-30,这是在提醒你回来点个举报再走

2020-4-30,宁把加油站搬过来了？

2020-4-30,看见你这评论把我笑死了[笑哭]

2020-4-30,这条评论好骚啊，为啥没上热评[打call]

2020-4-30,弹幕一堆加油就离谱

2020-4-30,我也感觉好恐怖，一列一列的加油加油...这也太整齐了吧，原谅我多疑，但我是准备取关回形针了，不强求别人，至少我自己感觉很不舒服，这次的污点，很难再让我将回形针放在合理的位置上看待了，只能说，太别扭了。索性取关了[无语]

2020-4-30,b站的热评机制，导致最先评论的有很大机会占到热评，让我不得不怀疑有控评的可能

2020-4-30,九万播放5000个弹幕，都是说加油弹幕转化率高达5%我不是傻子

2020-4-30,而且从头刷到尾哦，这才是最违法逻辑的。开头或者结尾刷我还信，但中间那么多时间一直有就不正常了

2020-4-30,自信点，回形针请水军花了多少钱

2020-4-30,而且这还是一个16分钟的长视频

2020-4-30,恕我直言这支视频中9分31秒的世界地图上，中国的藏南地区依然是错版显示，本来就因为栽在这个坑上出的错，却又一次使用了错版地图，那么在视频后面大书特书的地图审阅流程不是笑话吗？我不是因为这0.5秒的错误而抬杠，而是作为一个一直以来的回形针粉丝哀其不幸怒其不争的无奈。

2020-4-30,我是认真看过视频后反复对比才得出的结论，个人兴趣爱好导致对地图地理一类的东西很感兴趣，这张地图一出来，藏南本身就在视觉中心位置，所以一眼就看出来了，但我还是把视频看完才打的评论。

2020-4-30,给楼主的认真点个赞。我自己作为半个地理老师看到中国地图时也总会留个心眼多看会儿。其实判断中国地图是否正常很容易的，贴一个网站：标准地图服务系统 http://bzdt.ch.mnr.gov.cn/index.html有兴趣的小伙伴可以进去看看。

2020-4-30,我也是，看到地图又叹了口气，最好不要引用外网的地图啊，外网的地图不可能没有问题的不知道吗…

2020-4-30,希望回形针做一期视频针对 “香港 台湾 新疆问题” 并且同时投放到b站与YouTube

2020-4-30,ytb能过审吗………

2020-4-30,不用做别的，科普一下美国人均牛肉消费量和二氧化碳排放的放到油管就挺好[妙啊][妙啊]

2020-4-30,对啊，消费型社会

2020-4-30,妈呀，发布视频前，全是上香，完结撒花，现在全是加油[哦呼][哦呼]，诶，[热词系列_你细品]

2020-4-30,上香的弹幕都被删了呀

2020-4-30,其实不用解释太多，做一期科普“台湾为什么是中国的”可抵千言万语！！

2020-4-30,你这不是逼他死吗[doge]

2020-4-30,所以您能不能解释一下中国人吃肉导致亚马逊雨林减少这个结论是怎么不小心粗心推导出来的？？？我不关心你们是否在素材上因为所谓的粗心出了问题，我就想知道得出中国人不配吃肉这个结论是怎么通过所谓粗心的方法得出来的？？

2020-4-30,贵号如果不能把这个问题解释清楚了恐怕很难服众

2020-4-30,u1s1，qs

2020-4-30,哟，某人真把我拉黑了。不过我觉得应该给你补一下课@RBCorn。扣帽子有一手，我先佩服你一下。基于气愤的说法只是这种表达方式而已，并不意味着所说的问题不存在，修辞手法上属于夸张，建议你补一下小学语文，就像你说：“有人黑回形针把我气死了”，并不代表你真死了。采集的是总数据所以得到了错误的结论指的是人工降雨那一期，我可以认为他是疏忽，但是热带雨林那一期是告诉你部分真想，隐藏掉另一部分真相，然后使用暗示诱导观众的方法得出了明显错误的结论，这属于故意扭曲真相，在这期视频里丝毫没有解释。至于你嘛我觉得大概没看视频，人家刚说了不要扣帽子要理智讨论你就把帽子扣我头上了，感情你也是黑粉吧[妙啊]

2020-4-30,你们说这不是道歉视频，后面他在疯狂说自己不可避免的出错并致歉你们说这是道歉视频，抱歉我没看出来有多少歉意通篇都是在陈述自己的不易以及难度，只在最后提及了“我们不是故意为之”并简简单单表了态请问，你们想干嘛

2020-4-30,傲慢的知识分子是不可能道歉的

2020-4-30,他可不是知识分子，他科普的东西全都是粗制滥造的，没有点现实内容，都在利用玛丽苏那一套渲染情绪

2020-4-30,这个态度让我不能接受

2020-4-30,给我整笑了，建议做一期互联网为什么没有记忆

2020-4-30,其实不用解释太多，做一期科普“台湾为什么是中国的”可抵千言万语！！

2020-4-30,外网 互联网为啥没有记忆国内 中国人为啥没有记忆[呲牙]

2020-4-30,我打开这视频一看，这视频没有摆正态度，歪歪斜斜每一页都写着“我很幸苦，我犯错理应被原谅。”这几个字。我横竖睡不着觉，仔细看了半夜，才从弹幕中看出字来，整个视频都飘着两个字:“加油”!

2020-4-30,网民的记忆只有七秒[doge]

2020-4-30,是啊，前几天那个性侵的案子，不还是被罗志祥的事情顶了吗？

2020-4-30,对呀，我还以为所有人都失忆了呢，鲍律师那个人渣事件的报道全都凉了。

2020-4-30,害，网民哪里来的记忆[doge]

2020-5-15,当初开锁师傅开我家A级锁只用了两秒钟，他建议我换c级锁，专业人士需要240分钟以上才能打开。我犹豫了一下问还有没有更好的锁心儿，毕竟时间充裕还是能打开啊。师傅推荐了E级锁芯，8孔道蛇形，专业人士看到会直接放弃。我说就这个了！晚上零下6度，我在楼道瑟瑟发抖。身边的开锁师傅眉头紧皱。

2020-5-15,电子锁不慌…艹停电了！

2020-5-15,找邻居借个充电宝啥的不就完了，大部分电子锁都预留外部应急供电口的

2020-5-15,我推荐换门。

2020-5-15,转载自       妖女休走科普是一件严肃且高尚的事。它是向人类传播真理破除迷信的。地球是圆的，5G不会传播病毒，这些从来不算不言自明的事实，而是日复一日的科普中一点点培养出来的。量子波动速读，水氢新能源汽车，这些也不是一触就破的谎言，而是科学家们科普工作者们年复一年的教导中明白的。科普是一件严肃而高尚的事。也正因为如此，科普又必须严谨且有趣。因为权威科普容不下一点点的错谬，一点的错谬，就足以扭曲一般人的对事实与真理的认知。而高深又不有趣的科普则没有听众，失去科普的价值。作为科普工作者应该牢记：科普是一件严肃且高尚的事！科普应该严谨且有趣！借着科普做蝇营狗苟的人不配做科普工作者。作为权威科普不严谨的态度，不配去做科普。

2020-5-15,被删的评论之一：苏联才解体多少年就忘了？和平演变的手段就是这样潜移默化。科普就科普，接广告恰饭也无可厚非，但是夹带私货来灌输意识就该死！！！什么环保，什么NGO，什么赎罪卷，巴西雨林就算烧光了关我们什么事？用得着他来科普吗？凉山火灾怎么不去科普一下？说真的，以前东欧的人民也像现在你们这些人一样，幻想是好的，现实确实残酷的，信了西方宣传的那一套，战争，内乱，经济，极饿，贫穷，拐卖女童妇女 现在还在上演！！就是多得了像回形针这些公知大V，还有你们这些思想被潜移默化的人才落得如此下场。

2020-5-15,咳咳，巴西雨林烧了确实会对全球产生极大影响啊[无语][tv_doge]

2020-5-15,“我们是怎么黑他的？”“把他说过的话复制一遍”

2020-5-15,居然赞不少，插眼等被删

2020-5-15,真的疯狂控评啊，屑站给up这个功能真的非常强大

2020-5-15,我评论的时候只是因为它恶心，没想过被别人赞上来，因为当时前面高赞的正常观点很多，结果我居然被赞上来了，一看原稿件它把某一方的评论都给清了[吐][吐][吐]

2020-5-15,科普给一些头脑简单的人看一下就可以了，如果给一些阅历丰富一点的人就忽悠不了了，04年中国大豆危机 国际四大粮商操控大豆价格，中国国字号粮仓，中国压榨企业濒临崩溃。然后西方就开始大肆宣扬环保意识，西方媒体刻意描述巴西雨林被烧的原因就是因为中国的需求导致的。最后国内的公知大V开始宣传环保问题和所谓的WWF认证食品，不过 看来大多人已经信了那一套了。看评论就知道

2020-5-15,雨林不是巴西政府自己想烧的嘛，这不是明摆着的吗。至于买认证食品这是煞笔吧，我tm从来不买有清真标的东西就是这个原因，这是脑子被狗啃了吧。还有环保没错吧中国政府也是向这个方向努力的。不懂。带着脑子看东西就好了，娱乐至死的时代还讲立场嘛，就图一乐。要用魔法打败魔法，要紧的是要有自己的话语权，不懂一群人的狂欢。不过挺好看的。

2020-5-15,人家回形针是CIA成员，你拿什么和他斗？人家有你看不见的权利，大洋彼岸不断向他输出us刀勒[滑稽]，还有无数想发动政变的人和他站在一起，你觉得你干的过，而且他还没有触犯法律，你拿什么斗？[doge][doge]

2020-5-15,纯路人，纯路过[思考][思考]

2020-5-15,原来如此，开锁还蛮累的，那开锁师傅开完锁之后一定会去吃肉蛋奶补充能量啊[呲牙]那巴西雨林就会消亡呢～所以我们就不要去开锁啦[呲牙]

2020-5-15,哈哈哈哈哈，太草了[喜极而泣]

2020-5-15,肉蛋奶要看地理位置吃，在美国就不会损害雨林[支持]

2020-5-15,拆尼斯的肉蛋奶！不可以吃！阿迈瑞肯的肉蛋奶！可以吃！富饶美利坚！实在是太棒了！[鼓掌]

2020-5-15,我替你想好了外文标题:为什么中国人喜欢撬锁

2020-5-15,醒醒吧，外国舆论战那么猛，肆无忌惮的抹黑诋毁中国，要中国因新冠赔钱都能说出来，你们还在理性什么啊？看清问题本质，回形针就是就是国外舆论宣传、试图从内部瓦解我们的马前卒，有什么好说的？国家间的碰撞，哪怕只是舆论战依然很残酷，非要中国像苏联那样被忽悠死了？————转自B站用户

2020-5-15,马前卒风评被害

2020-5-15,一块骂（）

